Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX48,OUT046,3978.958782
FDU48,OUT046,1613.028537
FDR48,OUT019,2559.515892
FDK27,OUT013,1867.83586
FDT35,OUT013,2705.272871
FDN12,OUT049,1679.531259
NCE31,OUT019,273.1689519
FDL21,OUT017,665.7605059
FDV56,OUT017,1789.167725
FDR16,OUT017,3184.852627
NCP41,OUT049,1686.669676
FDJ27,OUT013,1660.235984
FDA07,OUT017,2576.757917
FDK55,OUT049,1308.336011
FDM33,OUT049,4983.428106
FDY46,OUT046,2602.952082
FDD36,OUT046,2013.863261
FDB12,OUT027,1653.995672
FDF28,OUT019,1835.15654
NCE07,OUT019,406.5477099
FDW50,OUT027,4072.993336
NCW18,OUT017,3528.456016
NCJ17,OUT019,315.9641693
DRZ24,OUT010,2010.162823
FDS07,OUT035,3010.804953
NCW05,OUT010,2636.300387
FDZ22,OUT018,1249.243968
FDK02,OUT046,2769.510013
FDZ45,OUT027,3332.914549
FDL25,OUT046,1408.684427
FDS08,OUT045,2483.968307
NCZ42,OUT027,3289.225785
FDX57,OUT035,1865.165884
FDF21,OUT046,2696.539304
FDJ56,OUT018,1956.359739
FDX10,OUT013,674.9319521
DRG48,OUT035,2313.930737
DRN37,OUT046,2355.507958
NCY41,OUT018,557.6443841
FDN28,OUT045,1249.47223
FDE34,OUT045,542.63891
FDR10,OUT045,4069.664966
FDC32,OUT017,1396.553667
DRG13,OUT046,2283.728383
FDP59,OUT049,1542.367344
NCT53,OUT010,2605.741905
FDL57,OUT027,4666.79185
FDN32,OUT010,531.8618101
FDK09,OUT018,4138.179756
FDA52,OUT010,2683.37725
FDC57,OUT049,3170.051036
FDI09,OUT035,3503.072781
NCB07,OUT046,2626.886107
FDP26,OUT035,1315.186563
FDP40,OUT027,1911.137078
FDL15,OUT013,3804.246562
FDV07,OUT046,1405.839105
FDS03,OUT017,1086.093714
FDE50,OUT049,3735.624233
FDQ15,OUT017,1362.239682
FDQ33,OUT010,384.4757759
FDT22,OUT013,1029.12455
DRO35,OUT035,1519.560195
FDJ41,OUT049,5528.799725
FDQ27,OUT035,1945.970986
FDC26,OUT017,2066.964679
NCF43,OUT027,1909.711635
NCR50,OUT035,2241.649972
FDE39,OUT018,334.1312139
FDN49,OUT027,705.0048025
DRG11,OUT035,1827.73711
NCA18,OUT049,1707.948352
FDM36,OUT018,2445.30297
FDW32,OUT017,1304.434748
NCQ18,OUT010,1778.107753
FDX14,OUT027,1405.998852
FDD46,OUT017,2050.728096
FDI34,OUT019,3520.805767
NCJ17,OUT035,315.9641693
FDB52,OUT035,558.745697
FDV55,OUT018,2546.449687
FDC57,OUT046,3170.051036
FDB29,OUT046,2604.678204
NCO43,OUT035,298.7581236
FDG44,OUT045,912.4565337
FDJ34,OUT045,1731.684209
FDH40,OUT049,269.9017622
NCD07,OUT027,1341.839304
FDB41,OUT017,706.4460109
FDH47,OUT018,1680.855891
DRK37,OUT035,3530.787368
FDM25,OUT019,2691.860543
NCX06,OUT045,3267.830777
NCS05,OUT017,2204.522856
FDS39,OUT045,2249.81003
FDC47,OUT027,4645.688989
FDG20,OUT013,2342.267036
DRL23,OUT017,2468.428324
FDY33,OUT013,2817.867874
NCH18,OUT045,3388.2782
FDX47,OUT035,2125.781994
NCB06,OUT045,2361.77996
FDP36,OUT049,863.9849126
FDW44,OUT018,2485.824832
NCU41,OUT018,4557.101058
NCS17,OUT046,1658.246985
FDD46,OUT035,2050.728096
FDE45,OUT017,406.7959055
FDI09,OUT017,3503.072781
NCJ54,OUT010,3945.700802
NCA29,OUT018,4405.345011
NCN41,OUT027,2090.622356
FDY34,OUT035,2893.26625
NCG55,OUT035,1809.048345
DRM49,OUT046,734.1836458
NCB42,OUT049,1862.793631
FDE58,OUT045,2012.6961
DRJ25,OUT013,1643.105173
FDS47,OUT010,1298.317304
FDY21,OUT049,3486.477921
NCI54,OUT013,1794.445707
FDO24,OUT017,2653.523754
FDY43,OUT035,2697.06799
FDF35,OUT018,2823.202796
NCP29,OUT019,1028.544027
FDN28,OUT027,1249.47223
FDJ50,OUT018,1790.984174
FDQ14,OUT027,2206.569736
FDC37,OUT035,2449.633708
FDN08,OUT046,1889.156842
FDD04,OUT035,2269.827768
FDW34,OUT018,495.8373604
FDP04,OUT017,936.2554079
NCG07,OUT017,3555.211312
NCN14,OUT018,2694.626768
FDJ16,OUT045,1820.064981
NCM42,OUT045,2593.560722
NCF19,OUT046,806.6950291
FDY21,OUT018,3486.477921
FDY19,OUT035,244.2717555
FDV09,OUT045,2466.070149
FDA28,OUT013,309.0047981
FDC38,OUT018,1638.361611
FDL28,OUT045,5359.938854
NCH43,OUT049,4948.827269
NCN53,OUT045,896.9632521
NCW05,OUT017,2636.300387
NCO30,OUT018,486.9478021
FDT04,OUT019,630.8714993
FDB27,OUT018,2916.803475
NCK07,OUT013,3934.44858
NCA53,OUT013,1663.820599
FDB33,OUT018,420.624655
FDU37,OUT017,306.7556252
FDR13,OUT035,1936.031442
FDE45,OUT049,406.7959055
FDV37,OUT017,2602.161147
FDX44,OUT019,1257.766995
NCL06,OUT017,3940.440893
FDJ28,OUT045,3303.846793
FDX55,OUT049,3791.04313
NCK17,OUT018,137.3060463
FDH52,OUT035,169.7202821
FDN13,OUT027,1409.791452
FDK44,OUT018,2365.906128
FDU16,OUT046,1354.408057
FDZ07,OUT017,973.6593188
NCN06,OUT027,2346.976518
FDH02,OUT010,192.3979901
NCW18,OUT045,3528.456016
FDH57,OUT013,2015.221446
FDV35,OUT045,436.7491349
NCU29,OUT013,2487.787098
NCP02,OUT046,897.4947677
FDN44,OUT013,2690.03173
FDX03,OUT018,622.8267523
FDR11,OUT010,2591.424786
FDA36,OUT046,2583.32687
FDP58,OUT027,3541.506727
FDH31,OUT045,1275.955618
FDH34,OUT035,2932.777195
FDS13,OUT035,3648.03194
FDT01,OUT018,602.5447607
FDY09,OUT049,3553.528752
FDV33,OUT027,4192.081222
NCW29,OUT010,2346.259764
NCN17,OUT045,2649.601196
FDX01,OUT046,1926.471608
FDL03,OUT049,3289.729726
DRL59,OUT049,824.4246827
DRM11,OUT027,4050.117515
FDA43,OUT049,3307.427067
FDZ56,OUT010,2539.240171
FDI44,OUT018,1406.453768
FDB50,OUT013,338.6516677
FDU15,OUT019,594.4256813
NCJ19,OUT019,1122.698307
FDD48,OUT013,219.008285
NCW42,OUT035,3513.079201
FDL24,OUT017,3208.213033
NCB30,OUT013,3235.403129
FDK25,OUT013,2867.125982
FDW28,OUT049,2903.992199
FDD47,OUT017,433.5913751
FDK16,OUT019,1471.830363
FDW37,OUT046,1274.424274
FDA48,OUT035,3465.983628
FDA14,OUT017,2218.141284
FDV15,OUT013,1912.921905
FDN22,OUT049,3459.747255
NCD55,OUT045,598.7451009
FDY43,OUT013,2697.06799
NCU05,OUT017,1268.26659
FDF10,OUT035,2966.805268
FDR39,OUT018,4732.666765
FDG40,OUT013,669.4800862
FDZ28,OUT019,2826.239744
FDE02,OUT045,1758.470612
FDU60,OUT049,2598.308751
FDM21,OUT013,3427.916658
FDV52,OUT019,255.2508509
NCW06,OUT013,3258.43628
FDX36,OUT035,5009.2222
FDT35,OUT027,2705.272871
NCL19,OUT010,338.6281735
NCD31,OUT046,2739.967477
FDE53,OUT019,1378.561787
FDW58,OUT019,1799.586725
DRF48,OUT046,545.8237733
FDW57,OUT035,2892.305768
DRH13,OUT017,2514.229515
FDT33,OUT013,2660.175925
DRK47,OUT027,3509.799245
FDY22,OUT010,326.4554423
FDC35,OUT019,556.0804507
FDO03,OUT013,3899.964199
FDF24,OUT045,1555.436909
FDF56,OUT018,2721.824037
FDD28,OUT013,192.7180742
FDG53,OUT027,2841.368728
FDO27,OUT019,1655.46357
NCF54,OUT018,2583.492809
FDC20,OUT027,182.8278143
FDU10,OUT046,1454.177556
DRA24,OUT018,2495.470424
FDA02,OUT010,2449.307601
FDG10,OUT017,1025.106879
FDW39,OUT010,2734.632747
FDP04,OUT019,936.2554079
NCM55,OUT013,4191.869678
FDG47,OUT045,605.0818884
NCU41,OUT017,4557.101058
NCK31,OUT017,935.9067617
FDZ46,OUT045,2839.643725
FDU13,OUT027,3332.624907
NCF19,OUT045,806.6950291
NCJ43,OUT013,2752.333705
NCJ05,OUT045,2641.655166
FDS04,OUT027,1961.404903
FDX28,OUT010,1460.179958
FDB41,OUT027,706.4460109
FDG53,OUT046,2841.368728
FDL15,OUT010,3804.246562
FDQ08,OUT049,1054.075582
DRN36,OUT013,1757.499189
FDI46,OUT013,4164.240899
FDG16,OUT027,5284.021049
FDV32,OUT013,1241.958503
FDF44,OUT010,225.8525165
FDK04,OUT018,886.7191251
NCA41,OUT013,2769.634606
FDD51,OUT017,696.3853807
NCZ53,OUT045,3207.82209
FDP01,OUT027,2281.017521
FDY25,OUT049,3619.651533
FDB17,OUT018,2408.142857
NCV54,OUT018,263.9691885
FDJ32,OUT017,1026.981115
FDA37,OUT049,1866.350531
FDG35,OUT035,3407.882102
NCM05,OUT018,4025.143876
FDG45,OUT046,3735.02803
FDH28,OUT013,152.6759968
NCE18,OUT049,5625.762997
FDH38,OUT045,1977.845937
FDR56,OUT013,2540.075619
FDH17,OUT027,2464.986262
FDD39,OUT049,3434.458809
FDB41,OUT049,706.4460109
NCR53,OUT046,3320.574809
FDX46,OUT017,820.3875618
FDV28,OUT049,158.7126455
FDA08,OUT018,3251.143492
FDH45,OUT017,1595.918305
NCS38,OUT010,1889.631515
FDD40,OUT010,3181.197035
DRM59,OUT035,2420.372718
NCJ43,OUT018,2752.333705
NCN29,OUT013,666.7187897
NCC19,OUT045,2893.121813
FDR56,OUT035,2540.075619
FDZ43,OUT049,4457.170668
FDJ32,OUT010,1026.981115
DRH03,OUT017,2321.931388
NCZ54,OUT035,3211.26216
FDE26,OUT017,2211.697966
FDS03,OUT045,1086.093714
DRZ24,OUT019,2010.162823
FDO48,OUT027,537.5761354
FDW39,OUT049,2734.632747
NCK05,OUT049,1124.12394
NCK30,OUT017,5095.805776
FDT27,OUT018,3446.750152
FDS08,OUT019,2483.968307
NCJ19,OUT049,1122.698307
FDC58,OUT045,747.9010348
DRE37,OUT013,4604.171163
FDW02,OUT035,2331.627719
FDJ02,OUT010,1987.392999
FDX09,OUT045,439.8703706
FDT31,OUT010,2938.845809
FDI24,OUT049,2992.570665
FDY09,OUT045,3553.528752
FDV28,OUT045,158.7126455
DRM47,OUT049,2818.093163
FDT52,OUT019,5615.382363
FDI48,OUT018,799.217426
FDY55,OUT017,5484.208208
FDU48,OUT013,1613.028537
FDN25,OUT045,640.4999573
FDP20,OUT049,1952.914892
FDJ15,OUT013,2697.386328
FDD04,OUT018,2269.827768
FDY58,OUT045,5579.134594
FDR37,OUT018,614.2386153
FDF44,OUT013,225.8525165
FDD32,OUT045,179.3383161
FDR57,OUT017,2195.97148
DRG39,OUT027,816.2643068
FDX15,OUT017,2800.19557
DRN37,OUT045,2355.507958
FDW40,OUT027,2353.505866
FDB32,OUT049,1509.500223
FDM40,OUT018,2236.038658
FDE39,OUT027,334.1312139
DRH49,OUT017,1295.513225
FDT46,OUT049,837.6034993
NCF06,OUT035,3028.131642
FDP07,OUT017,515.6123206
FDC04,OUT013,3974.84656
FDZ32,OUT017,2485.670407
FDD50,OUT045,3129.738904
FDU56,OUT017,2711.766389
FDV34,OUT017,1329.947838
NCY41,OUT013,557.6443841
NCK18,OUT046,3057.178687
DRH25,OUT049,826.4929669
FDT57,OUT046,2364.329353
FDV56,OUT018,1789.167725
FDV12,OUT045,1930.76183
FDN52,OUT017,1249.6123
FDX38,OUT035,793.1598542
FDE47,OUT018,1898.56373
NCO07,OUT013,3715.316054
FDV09,OUT027,2466.070149
FDZ23,OUT019,586.0529274
DRH51,OUT018,1236.589351
NCY54,OUT045,2486.524711
DRG49,OUT013,4813.108071
NCC19,OUT049,2893.121813
NCV53,OUT045,5098.366444
FDZ47,OUT019,1444.010353
NCO26,OUT018,2711.954567
NCP02,OUT045,897.4947677
NCW30,OUT018,3842.894037
NCN55,OUT046,700.6826054
FDB20,OUT010,243.6116519
DRL11,OUT013,2190.980545
DRD60,OUT045,3172.555182
FDW14,OUT010,1321.135662
FDL27,OUT010,201.3325766
FDU09,OUT018,858.999218
DRH36,OUT027,1107.47932
FDP34,OUT027,3681.096339
FDE04,OUT017,2684.530379
FDZ57,OUT027,3120.696621
FDF02,OUT010,1812.582269
FDG28,OUT045,3703.078057
NCI31,OUT046,838.0574818
FDT43,OUT013,1768.044377
FDU20,OUT046,1631.958969
FDD53,OUT013,736.3157076
FDW15,OUT045,2516.228222
NCT53,OUT045,2605.741905
NCG55,OUT027,1809.048345
FDD48,OUT035,219.008285
FDG47,OUT049,605.0818884
FDI21,OUT017,1307.219615
FDT27,OUT017,3446.750152
DRO35,OUT013,1519.560195
FDD33,OUT017,3490.424279
FDC04,OUT035,3974.84656
FDY34,OUT013,2893.26625
DRJ49,OUT049,2699.199361
FDE05,OUT049,1981.086648
FDU31,OUT017,5106.701887
NCN19,OUT027,2998.783134
FDK56,OUT027,3187.271752
FDK58,OUT017,1826.28225
NCJ42,OUT035,1400.721074
FDZ34,OUT027,2738.780507
FDA52,OUT018,2683.37725
NCR29,OUT013,833.1985413
FDT48,OUT035,3468.476291
DRJ51,OUT019,639.9557015
NCS54,OUT046,3483.040906
FDV01,OUT035,2602.406691
DRG51,OUT027,2308.939363
NCG42,OUT013,2256.581973
FDA51,OUT049,1869.764286
FDV19,OUT010,4281.358131
NCT18,OUT045,3813.370258
NCS41,OUT045,3125.512743
FDO03,OUT046,3899.964199
FDL12,OUT010,1154.236765
FDY37,OUT010,2159.009052
FDI58,OUT049,2456.742797
FDT28,OUT018,364.2707721
NCC42,OUT010,3112.797679
FDO01,OUT017,352.8071041
FDJ02,OUT013,1987.392999
FDQ04,OUT018,1443.700396
DRL47,OUT013,1949.017782
FDZ32,OUT035,2485.670407
FDC35,OUT035,556.0804507
FDX14,OUT045,1405.998852
FDZ35,OUT013,1826.283196
FDL14,OUT013,2599.506995
FDO04,OUT049,824.6950371
DRK11,OUT017,3523.937478
FDB44,OUT018,3286.225381
FDZ50,OUT049,3204.523841
FDI12,OUT027,1355.795986
FDU43,OUT017,4222.044553
FDD58,OUT010,2671.351015
FDB27,OUT017,2916.803475
FDB04,OUT018,213.3316078
NCO17,OUT013,1992.599856
FDL12,OUT017,1154.236765
DRJ13,OUT049,2477.603247
FDD57,OUT045,1440.411185
FDW19,OUT035,1777.619884
DRD27,OUT018,1356.218905
FDH27,OUT027,3604.461377
NCW30,OUT027,3842.894037
FDR40,OUT018,1383.561843
FDG05,OUT013,2406.703917
NCY41,OUT019,557.6443841
FDI38,OUT018,2683.050992
FDR20,OUT046,906.7941779
FDE09,OUT017,1785.375734
FDN50,OUT019,1471.359013
DRF27,OUT045,2604.456493
DRF51,OUT013,154.6738262
NCO02,OUT019,967.6272249
FDB51,OUT027,983.8729376
FDJ50,OUT013,1790.984174
FDN52,OUT013,1249.6123
FDX14,OUT013,1405.998852
FDT27,OUT019,3446.750152
FDV10,OUT013,831.0722311
FDU33,OUT046,848.9134917
FDU58,OUT046,2968.643544
NCP42,OUT027,3089.165316
FDL51,OUT027,3654.956859
DRH15,OUT027,764.3101022
FDU16,OUT017,1354.408057
FDW15,OUT017,2516.228222
FDQ44,OUT045,2103.303876
NCI06,OUT027,439.603048
DRK23,OUT019,4512.211529
FDC28,OUT035,238.3383928
NCY17,OUT019,797.4556515
NCV05,OUT018,2483.057945
FDM34,OUT019,2183.565389
DRD60,OUT027,3172.555182
FDT38,OUT046,1335.281262
FDQ57,OUT018,2057.629443
FDE59,OUT027,1439.873804
NCM43,OUT046,2582.824686
DRI51,OUT049,2766.668416
NCG30,OUT017,1850.699461
NCK54,OUT035,1987.490555
FDQ16,OUT019,2591.902668
FDI36,OUT013,2939.901228
FDX16,OUT027,2943.110518
FDA34,OUT046,3709.930268
FDJ48,OUT018,3091.70403
FDU47,OUT035,3321.777121
FDS39,OUT046,2249.81003
FDD11,OUT046,3692.313146
FDM16,OUT027,1189.807168
FDU56,OUT018,2711.766389
FDQ32,OUT017,2006.220128
DRK35,OUT013,660.4989006
FDA58,OUT049,3559.569103
DRG48,OUT019,2313.930737
FDT59,OUT010,4494.186763
FDQ31,OUT019,1390.81971
FDS51,OUT018,1001.467783
FDW32,OUT027,1304.434748
FDI15,OUT027,5497.566992
NCV30,OUT017,1100.977288
DRG25,OUT049,2985.036751
FDT02,OUT013,692.5005022
FDO33,OUT027,1830.287638
FDP38,OUT035,749.9883055
FDZ45,OUT035,3332.914549
NCA54,OUT027,2540.610385
FDU33,OUT017,848.9134917
FDN58,OUT017,4355.766652
FDI05,OUT045,1145.852166
FDM57,OUT019,1092.496589
NCS42,OUT027,1470.063606
FDB57,OUT045,3326.272726
FDC03,OUT045,5076.482813
FDZ58,OUT013,2125.517168
NCK29,OUT045,1967.977891
NCR53,OUT045,3320.574809
FDE26,OUT027,2211.697966
FDU52,OUT049,2595.593339
FDE41,OUT027,1445.674047
FDU38,OUT018,2860.109516
FDA52,OUT017,2683.37725
FDW46,OUT046,1994.172017
DRI59,OUT035,3891.193273
FDT38,OUT035,1335.281262
FDL33,OUT018,2931.73621
FDQ01,OUT027,3606.646867
FDJ08,OUT046,4892.546603
FDQ47,OUT049,920.7494938
NCZ18,OUT013,3942.932394
FDE29,OUT017,1208.118488
FDF10,OUT027,2966.805268
FDC48,OUT049,2061.361993
FDY58,OUT013,5579.134594
NCX30,OUT010,3728.853348
FDV11,OUT013,2564.286052
FDT46,OUT046,837.6034993
DRD01,OUT019,884.5096048
FDQ11,OUT013,727.035016
NCM41,OUT017,2661.629449
NCC55,OUT013,154.8364182
FDG45,OUT027,3735.02803
NCQ54,OUT049,3351.741437
FDM34,OUT045,2183.565389
FDD17,OUT019,3584.87445
FDN38,OUT027,4166.682585
FDB53,OUT018,2931.388942
NCL06,OUT035,3940.440893
NCV18,OUT019,1625.756069
FDX25,OUT013,3104.854707
FDB39,OUT046,872.4045813
FDC33,OUT049,613.1608512
NCO14,OUT018,176.7850282
FDA58,OUT027,3559.569103
NCQ02,OUT017,3072.979656
NCR53,OUT017,3320.574809
FDN52,OUT046,1249.6123
FDG26,OUT046,3786.998015
FDE23,OUT027,850.3277447
DRI37,OUT013,952.122257
DRH37,OUT018,2514.764872
FDO01,OUT035,352.8071041
FDK45,OUT049,2184.446777
FDP23,OUT049,575.0521116
FDM33,OUT035,4983.428106
FDD36,OUT017,2013.863261
FDL56,OUT017,1373.42082
FDT27,OUT010,3446.750152
FDG52,OUT017,810.3033762
NCL42,OUT035,3892.939226
DRJ24,OUT046,4517.624852
FDV38,OUT046,754.0386148
FDT35,OUT045,2705.272871
FDY51,OUT045,3321.687834
FDC37,OUT017,2449.633708
NCP43,OUT013,4117.577868
FDO33,OUT045,1830.287638
FDW04,OUT018,1845.746371
NCC31,OUT046,4053.950806
FDK22,OUT049,3824.031677
FDJ50,OUT017,1790.984174
FDV13,OUT017,1524.5181
DRL60,OUT017,2352.841582
FDW03,OUT017,293.8990395
FDY27,OUT035,2160.069561
FDB39,OUT027,872.4045813
FDU59,OUT045,2319.545739
FDZ57,OUT049,3120.696621
FDO21,OUT049,611.6865214
FDS43,OUT018,2786.205028
FDU28,OUT010,3144.904472
FDC51,OUT010,2024.532329
FDW16,OUT010,1292.006632
FDP32,OUT010,1991.871372
FDB60,OUT019,3159.101948
NCQ30,OUT046,2692.810589
FDD26,OUT049,3212.57545
FDI44,OUT045,1406.453768
DRH23,OUT046,1986.242862
FDO44,OUT046,1914.512534
FDG04,OUT046,3528.665951
FDM32,OUT027,1619.616394
FDM09,OUT013,483.4994164
FDZ47,OUT013,1444.010353
FDM40,OUT027,2236.038658
FDY48,OUT017,1670.824899
NCM30,OUT045,683.7915149
FDX36,OUT010,5009.2222
DRF03,OUT017,611.1267388
FDN51,OUT049,4049.158786
FDM57,OUT049,1092.496589
FDB35,OUT049,2360.732439
FDY13,OUT027,1309.677511
FDA37,OUT017,1866.350531
NCX53,OUT017,2394.919111
FDD59,OUT018,1408.663147
FDX10,OUT019,674.9319521
FDC03,OUT018,5076.482813
FDW43,OUT035,5604.060788
FDW10,OUT046,452.7328509
FDY14,OUT027,3930.727121
FDV43,OUT045,179.4981843
FDO40,OUT013,2591.187127
FDP46,OUT027,1571.735968
NCE43,OUT019,3359.852071
FDD05,OUT035,2171.23682
FDJ60,OUT010,4277.177372
DRE27,OUT018,1323.721521
FDO11,OUT035,4279.747258
DRG11,OUT027,1827.73711
FDK33,OUT010,4027.016121
DRM23,OUT045,2509.046011
FDJ02,OUT027,1987.392999
NCZ05,OUT045,1804.35254
NCL30,OUT013,2013.730413
FDZ19,OUT018,2156.496715
FDM45,OUT049,2758.491053
FDO36,OUT046,2661.627531
NCK31,OUT045,935.9067617
DRJ37,OUT045,2386.461437
FDP24,OUT018,1567.425164
FDF46,OUT013,1906.370706
FDX46,OUT019,820.3875618
NCL18,OUT045,4926.902753
FDJ26,OUT013,524.2851971
FDJ07,OUT045,1744.797145
FDY15,OUT013,2256.961978
DRG01,OUT045,1371.413198
FDF58,OUT045,1073.864494
FDZ14,OUT019,1789.037476
FDP31,OUT049,955.4058213
FDH45,OUT013,1595.918305
FDA09,OUT010,3737.926775
FDW31,OUT035,2964.985003
FDA57,OUT046,695.3621643
NCE55,OUT035,2771.926942
FDC17,OUT019,623.5973376
FDC59,OUT013,1075.925473
FDA22,OUT013,2809.026981
FDK52,OUT035,4730.38288
NCM26,OUT046,2245.846401
NCT53,OUT035,2605.741905
FDW45,OUT018,348.5418278
NCI18,OUT035,3466.926348
FDE38,OUT018,2772.571876
FDF08,OUT019,1414.646307
FDY58,OUT010,5579.134594
FDF58,OUT019,1073.864494
FDX39,OUT017,3740.704647
FDB44,OUT049,3286.225381
FDF28,OUT013,1835.15654
FDE39,OUT013,334.1312139
FDT37,OUT018,2875.711032
FDZ45,OUT017,3332.914549
FDO40,OUT035,2591.187127
FDM57,OUT027,1092.496589
DRG36,OUT017,3237.432878
FDY36,OUT010,1230.269227
DRL60,OUT027,2352.841582
FDS25,OUT019,2093.19302
DRF49,OUT027,2614.668019
FDP16,OUT045,5606.210831
FDS60,OUT049,4292.045045
FDU15,OUT027,594.4256813
FDK43,OUT046,2191.936271
FDN25,OUT046,640.4999573
FDE53,OUT049,1378.561787
FDB22,OUT013,2415.662481
FDE39,OUT017,334.1312139
FDX35,OUT035,3034.197448
NCG54,OUT049,3083.96591
FDH27,OUT035,3604.461377
NCK42,OUT013,3107.056677
FDS25,OUT049,2093.19302
FDI10,OUT018,2908.890937
FDU35,OUT035,1587.072386
FDI04,OUT017,3354.45773
DRK23,OUT035,4512.211529
FDB53,OUT019,2931.388942
FDY02,OUT049,4199.252948
FDM60,OUT035,132.4026572
NCJ31,OUT010,3410.056388
DRP35,OUT017,1741.796013
NCQ30,OUT018,2692.810589
DRL11,OUT010,2190.980545
FDU01,OUT013,3362.871639
FDR39,OUT035,4732.666765
FDO08,OUT046,4200.799396
FDC02,OUT045,4444.110527
NCZ29,OUT035,3095.912454
FDF29,OUT010,1980.62503
FDZ23,OUT017,586.0529274
NCU53,OUT018,4006.71975
NCW30,OUT013,3842.894037
NCM26,OUT027,2245.846401
FDV50,OUT027,1689.827664
FDW15,OUT049,2516.228222
FDI35,OUT027,3233.334056
FDO11,OUT017,4279.747258
FDN48,OUT046,198.2659458
NCA17,OUT049,3450.607064
NCN54,OUT013,1213.940335
FDP22,OUT013,872.4247711
NCB54,OUT035,1723.377369
FDD08,OUT045,147.1595363
DRM48,OUT010,808.2092112
FDG41,OUT027,2666.073821
FDE44,OUT027,1770.953214
FDE26,OUT035,2211.697966
NCS38,OUT013,1889.631515
NCJ54,OUT018,3945.700802
FDI40,OUT019,2579.802292
FDN45,OUT018,587.2876142
FDU43,OUT046,4222.044553
FDI04,OUT010,3354.45773
NCC07,OUT018,1655.817675
NCC07,OUT019,1655.817675
NCD18,OUT045,3677.352208
FDU55,OUT035,5338.328775
FDX59,OUT035,537.3807479
FDR52,OUT049,3222.648598
NCP17,OUT013,1183.929731
FDQ32,OUT045,2006.220128
NCT17,OUT049,2601.998525
FDO10,OUT049,1031.855508
FDE32,OUT049,600.5397212
FDN44,OUT045,2690.03173
FDH02,OUT035,192.3979901
FDK60,OUT013,1693.63587
FDS24,OUT019,2369.638311
FDL03,OUT010,3289.729726
FDB46,OUT027,3678.741437
FDO48,OUT049,537.5761354
FDZ39,OUT049,237.6701812
FDT02,OUT027,692.5005022
FDC50,OUT013,349.7755483
FDP39,OUT035,947.28194
DRG15,OUT018,1959.374411
FDP10,OUT018,1414.133757
FDF53,OUT027,2669.527416
FDN34,OUT045,3252.049306
FDK02,OUT045,2769.510013
FDC23,OUT045,3794.52482
FDJ10,OUT019,274.976028
FDE53,OUT035,1378.561787
FDR25,OUT035,4190.697544
FDW50,OUT046,4072.993336
FDS09,OUT049,930.7346895
FDW49,OUT010,478.7400643
FDU51,OUT046,3083.92833
FDF28,OUT018,1835.15654
NCY30,OUT018,3044.85332
FDD44,OUT045,5261.765774
FDX09,OUT017,439.8703706
NCF30,OUT013,3074.142921
FDZ50,OUT019,3204.523841
FDW37,OUT013,1274.424274
FDD11,OUT049,3692.313146
DRH39,OUT018,218.104862
FDA36,OUT049,2583.32687
NCG43,OUT049,1718.89392
FDF02,OUT035,1812.582269
FDP57,OUT027,1649.095606
NCE42,OUT017,2703.069128
NCR38,OUT027,5063.968778
FDP03,OUT019,2787.193116
FDO51,OUT035,854.002932
NCQ42,OUT046,267.9974212
NCM41,OUT046,2661.629449
FDH48,OUT027,2185.059832
DRF60,OUT046,5086.858948
FDJ27,OUT035,1660.235984
FDQ14,OUT013,2206.569736
FDN27,OUT017,1742.5849
NCQ02,OUT046,3072.979656
FDJ33,OUT049,269.0932558
FDP07,OUT027,515.6123206
DRE01,OUT049,4504.382164
FDU36,OUT045,1747.603165
FDL28,OUT017,5359.938854
NCX53,OUT046,2394.919111
FDZ39,OUT013,237.6701812
NCP42,OUT013,3089.165316
FDJ14,OUT035,1333.120732
FDK04,OUT049,886.7191251
NCC19,OUT017,2893.121813
FDS09,OUT018,930.7346895
FDZ02,OUT046,1362.709054
FDD35,OUT018,2095.069079
NCY42,OUT017,2810.213432
FDB05,OUT045,4709.399964
FDF20,OUT035,3006.09171
NCO41,OUT018,1590.43698
FDC40,OUT027,1196.538446
FDV58,OUT045,2878.206222
FDZ57,OUT045,3120.696621
DRM35,OUT046,2909.074315
DRN36,OUT018,1757.499189
FDQ13,OUT046,1308.948907
DRO35,OUT010,1519.560195
NCD43,OUT035,2392.499261
FDA51,OUT018,1869.764286
NCX17,OUT027,3065.501597
NCZ17,OUT049,733.6672921
FDR11,OUT027,2591.424786
FDW34,OUT049,495.8373604
FDN50,OUT017,1471.359013
FDS09,OUT046,930.7346895
FDS48,OUT018,2273.511692
FDL44,OUT049,496.2473483
DRF48,OUT018,545.8237733
FDA14,OUT018,2218.141284
NCD30,OUT049,1486.259095
FDI16,OUT017,195.5432
NCG06,OUT035,3580.49631
DRZ24,OUT035,2010.162823
NCS17,OUT045,1658.246985
FDB37,OUT045,3230.810507
FDE10,OUT035,1918.738591
FDC57,OUT045,3170.051036
FDM12,OUT018,2482.481346
FDE24,OUT049,380.0973167
FDW22,OUT045,2994.996066
DRD01,OUT027,884.5096048
NCZ18,OUT027,3942.932394
FDN49,OUT045,705.0048025
FDR22,OUT035,1956.433392
FDV08,OUT019,771.9234567
FDY39,OUT046,2963.026979
FDV36,OUT049,342.0900889
FDO60,OUT045,793.1599991
FDU04,OUT027,1839.423636
FDR20,OUT027,906.7941779
FDW19,OUT019,1777.619884
FDU40,OUT049,5084.637672
